id	lifestyle	species	Kingdom name	Phylum name	Class name	Order name	Family name	Genus name
Raffaelea_ambrosiae	Symbiotic	Raffaelea ambrosiae	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Raffaelea
Raffaelea_arxii	Symbiotic	Raffaelea arxii	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Raffaelea
Raffaelea_lauricola	Symbiotic	Raffaelea lauricola	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Harringtonia
Raffaelea_quercivora	Symbiotic	Raffaelea quercivora	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Dryadomyces
Raffaelea_quercus-mongolicae	Symbiotic	Raffaelea quercus-mongolicae	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Dryadomyces
Raffaelea_sp._RL272	Unknown	Raffaelea sp. RL272	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Raffaelea
Raffaelea_sulphurea	Symbiotic	Raffaelea sulphurea	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Dryadomyces
Ramalina_intermedia		Ramalina intermedia	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Ramalina
Ramalina_peruviana		Ramalina peruviana	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Ramalina
Ramaria_cf._rubripermanens		Ramaria cf. rubripermanens	Fungi	Basidiomycota	Agaricomycetes	Gomphales	Gomphaceae	Ramaria
Ramaria_sp._MG151	Unknown	Ramaria sp. MG151	Fungi	Basidiomycota	Agaricomycetes	Gomphales	Gomphaceae	Ramaria
Ramichloridium_luteum		Ramichloridium luteum	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Dissoconiaceae	Ramichloridium
Ramularia_collo-cygni		Ramularia collo-cygni	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia
Ramularia_endophylla		Ramularia endophylla	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia
Rasamsonia_emersonii		Rasamsonia emersonii	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Rasamsonia
Retiboletus_ornatipes		Retiboletus ornatipes	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Retiboletus
Reticulascus_tulasneorum		Reticulascus tulasneorum	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Reticulascaceae	Reticulascus
Rhinocladiella_mackenziei		Rhinocladiella mackenziei	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Rhinocladiella
Rhizoclosmatium_globosum	Unknown	Rhizoclosmatium globosum	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiales	Chytriomycetaceae	Rhizoclosmatium
Rhizoctonia_solani	Plant pathogen	Rhizoctonia solani	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Rhizoctonia
Rhizomucor_miehei		Rhizomucor miehei	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Lichtheimiaceae	Rhizomucor
Rhizomucor_pusillus		Rhizomucor pusillus	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Lichtheimiaceae	Rhizomucor
Rhizophagus_clarus	Mycorrhizal	Rhizophagus clarus	Fungi	Mucoromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus
Rhizophagus_irregularis	Mycorrhizal	Rhizophagus irregularis	Fungi	Mucoromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus
Rhizophagus_sp._MUCL_43196	Unknown	Rhizophagus sp. MUCL 43196	Fungi	Mucoromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus
Rhizophlyctis_rosea	Saprotrophic	Rhizophlyctis rosea	Fungi	Chytridiomycota	Chytridiomycetes	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis
Rhizopogon_fuscorubens	Mycorrhizal	Rhizopogon fuscorubens	Fungi	Basidiomycota	Agaricomycetes	Boletales	Rhizopogonaceae	Rhizopogon
Rhizopogon_hawkerae	Mycorrhizal	Rhizopogon hawkerae	Fungi	Basidiomycota	Agaricomycetes	Boletales	Rhizopogonaceae	Rhizopogon
Rhizopogon_parksii	Mycorrhizal	Rhizopogon parksii	Fungi	Basidiomycota	Agaricomycetes	Boletales	Rhizopogonaceae	Rhizopogon
Rhizopogon_rudus	Mycorrhizal	Rhizopogon rudus	Fungi	Basidiomycota	Agaricomycetes	Boletales	Rhizopogonaceae	Rhizopogon
Rhizopogon_salebrosus	Mycorrhizal	Rhizopogon salebrosus	Fungi	Basidiomycota	Agaricomycetes	Boletales	Rhizopogonaceae	Rhizopogon
Rhizopogon_sp._AM2018a	Unknown	Rhizopogon *	Fungi	Basidiomycota	Agaricomycetes	Boletales	Rhizopogonaceae	Rhizopogon
Rhizopogon_vesiculosus	Mycorrhizal	Rhizopogon vesiculosus	Fungi	Basidiomycota	Agaricomycetes	Boletales	Rhizopogonaceae	Rhizopogon
Rhizopogon_villosulus	Mycorrhizal	Rhizopogon villosulus	Fungi	Basidiomycota	Agaricomycetes	Boletales	Rhizopogonaceae	Rhizopogon
Rhizopogon_vinicolor	Mycorrhizal	Rhizopogon vinicolor	Fungi	Basidiomycota	Agaricomycetes	Boletales	Rhizopogonaceae	Rhizopogon
Rhizopogon_vulgaris	Mycorrhizal	Rhizopogon vulgaris	Fungi	Basidiomycota	Agaricomycetes	Boletales	Rhizopogonaceae	Rhizopogon
Rhizopus_azygosporus	Saprotrophic	Rhizopus azygosporus	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Rhizopodaceae	Rhizopus
Rhizopus_delemar	Animal pathogen	Rhizopus delemar	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Rhizopodaceae	Rhizopus
Rhizopus_oryzae	Saprotrophic	Rhizopus oryzae	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Rhizopodaceae	Rhizopus
Rhizopus_stolonifer	Plant pathogen	Rhizopus stolonifer	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Rhizopodaceae	Rhizopus
Rhodotorula_diobovata		Rhodotorula diobovata	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula
Rhodotorula_graminis		Rhodotorula graminis	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula
Rhodotorula_kratochvilovae		Rhodotorula kratochvilovae	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula
Rhodotorula_mucilaginosa	Animal pathogen	Rhodotorula mucilaginosa	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula
Rhodotorula_paludigena		Rhodotorula paludigena	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula
Rhodotorula_sp._CCFEE_5036	Unknown	Rhodotorula sp. CCFEE 5036	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula
Rhodotorula_sp._FNED722	Unknown	Rhodotorula *	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula
Rhodotorula_sp._JG1b	Unknown	Rhodotorula sp. JG1b	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula
Rhodotorula_taiwanensis		Rhodotorula taiwanensis	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula
Rhodotorula_toruloides		Rhodotorula toruloides	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula
Rhynchosporium_agropyri	Plant pathogen	Rhynchosporium agropyri	Fungi	Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae	Rhynchosporium
Rhynchosporium_commune	Plant pathogen	Rhynchosporium commune	Fungi	Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae	Rhynchosporium
Rhynchosporium_secalis	Plant pathogen	Rhynchosporium secalis	Fungi	Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae	Rhynchosporium
Rhytidhysteron_rufulum		Rhytidhysteron rufulum	Fungi	Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Rhytidhysteron
Rickenella_mellea		Rickenella mellea	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Rickenellaceae	Rickenella
Rosellinia_necatrix		Rosellinia necatrix	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Rosellinia
Rozella_allomycis	basal	Rozella allomycis	Fungi	Cryptomycota				Rozella
Russula_abietina	Mycorrhizal	Russula abietina	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula
Russula_aff._compacta	Mycorrhizal	Russula aff. compacta	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula
Russula_foetens	Mycorrhizal	Russula foetens	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula
Russula_griseocarnosa	Mycorrhizal	Russula griseocarnosa	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula
Russula_lepida	Mycorrhizal	Russula lepida	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula
Russula_sp._MG48	Unknown	Russula sp. MG48	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula
Russula_virescens	Mycorrhizal	Russula virescens	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula
Rutstroemia_sp._NJR-2017a_BBW	Unknown	Rutstroemia sp. NJR-2017a BBW	Fungi	Ascomycota	Leotiomycetes	Helotiales	Rutstroemiaceae	Rutstroemia
Rutstroemia_sp._NJR-2017a_BVV2	Unknown	Rutstroemia sp. NJR-2017a BVV2	Fungi	Ascomycota	Leotiomycetes	Helotiales	Rutstroemiaceae	Rutstroemia
Rutstroemia_sp._NJR-2017a_WRK4	Unknown	Rutstroemia sp. NJR-2017a WRK4	Fungi	Ascomycota	Leotiomycetes	Helotiales	Rutstroemiaceae	Rutstroemia
Rutstroemia_sydowiana		Rutstroemia sydowiana	Fungi	Ascomycota	Leotiomycetes	Helotiales	Rutstroemiaceae	Rutstroemia
Saccharomyces_arboricola		Saccharomyces arboricola	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
Saccharomyces_cerevisiae		Saccharomyces cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
Saccharomyces_eubayanus		Saccharomyces eubayanus	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
Saccharomyces_kudriavzevii		Saccharomyces kudriavzevii	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
Saccharomyces_mikatae		Saccharomyces mikatae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
Saccharomyces_paradoxus		Saccharomyces paradoxus	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
Saccharomyces_uvarum		Saccharomyces uvarum	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
Saccharomycopsis_capsularis		Saccharomycopsis capsularis	Fungi	Ascomycota	Saccharomycetes	Ascoideales	Saccharomycopsidaceae	Saccharomycopsis
Saccharomycopsis_malanga		Saccharomycopsis malanga	Fungi	Ascomycota	Saccharomycetes	Ascoideales	Saccharomycopsidaceae	Saccharomycopsis
Saitoella_complicata		Saitoella complicata	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Saitoella
Saitozyma_podzolica		Saitozyma podzolica	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trimorphomycetaceae	Saitozyma
Saksenaea_oblongispora		Saksenaea oblongispora	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Saksenaeaceae	Saksenaea
Saksenaea_vasiformis		Saksenaea vasiformis	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Saksenaeaceae	Saksenaea
Salmacisia_buchloeana	Plant pathogen	Salmacisia buchloeana	Fungi	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Salmacisia
Salpingoeca_rosetta	Outgroup	Salpingoeca *	Holozoa	Holozoa	Choanoflagellata	Craspedida	Salpingoecidae	Salpingoeca
Sanghuangporus_baumii		Sanghuangporus baumii	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Sanghuangporus
Saprochaete_clavata		Saprochaete clavata	Fungi	Ascomycota	Dipodascomycetes	Dipodascales	Dipodascaceae	Magnusiomyces
Sarcodon_aspratus		Sarcodon aspratus	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Sarcodon
Sarcodon_sp._MG97	Unknown	Sarcodon sp. MG97	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Sarcodon
Sarocladium_oryzae		Sarocladium oryzae	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Sarocladiaceae	Sarocladium
Sarocladium_strictum		Sarocladium strictum	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Sarocladiaceae	Sarocladium
Saturnispora_dispora		Saturnispora dispora	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Saturnispora
Saturnispora_hagleri		Saturnispora hagleri	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Saturnispora
Saturnispora_mendoncae		Saturnispora mendoncae	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Saturnispora
Saturnispora_saitoi		Saturnispora saitoi	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Saturnispora
Saturnispora_serradocipensis		Saturnispora serradocipensis	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Saturnispora
Saturnispora_silvae		Saturnispora silvae	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Saturnispora
Saturnispora_zaruensis		Saturnispora zaruensis	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Saturnispora
Scedosporium_apiospermum		Scedosporium apiospermum	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scedosporium
Scedosporium_aurantiacum		Scedosporium aurantiacum	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scedosporium
Scedosporium_boydii		Scedosporium boydii	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scedosporium
Scedosporium_dehoogii		Scedosporium dehoogii	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scedosporium
Scheffersomyces_lignosus		Scheffersomyces lignosus	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Scheffersomyces
Scheffersomyces_stipitis		Scheffersomyces stipitis	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Scheffersomyces
Schizophyllum_commune	Saprotrophic	Schizophyllum commune	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae	Schizophyllum
Schizopora_paradoxa		Schizopora paradoxa	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Schizopora
Schizosaccharomyces_cryophilus		Schizosaccharomyces cryophilus	Fungi	Ascomycota	Schizosaccharomycetes	Schizosaccharomycetales	Schizosaccharomycetaceae	Schizosaccharomyces
Schizosaccharomyces_japonicus		Schizosaccharomyces japonicus	Fungi	Ascomycota	Schizosaccharomycetes	Schizosaccharomycetales	Schizosaccharomycetaceae	Schizosaccharomyces
Schizosaccharomyces_octosporus		Schizosaccharomyces octosporus	Fungi	Ascomycota	Schizosaccharomycetes	Schizosaccharomycetales	Schizosaccharomycetaceae	Schizosaccharomyces
Schizosaccharomyces_pombe		Schizosaccharomyces pombe	Fungi	Ascomycota	Schizosaccharomycetes	Schizosaccharomycetales	Schizosaccharomycetaceae	Schizosaccharomyces
Scleroderma_citrinum	Mycorrhizal	Scleroderma citrinum	Fungi	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae	Scleroderma
Sclerotinia_borealis		Sclerotinia borealis	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Sclerotinia
Sclerotinia_glacialis		Sclerotinia glacialis	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Sclerotinia
Sclerotinia_sclerotiorum		Sclerotinia sclerotiorum	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Sclerotinia
Scytalidium_lignicola		Scytalidium lignicola	Fungi	Ascomycota	Leotiomycetes			Scytalidium
Serendipita_indica		Serendipita indica	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita
Serendipita_vermifera		Serendipita vermifera	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita
Serpula_lacrymans	Plant pathogen	Serpula lacrymans	Fungi	Basidiomycota	Agaricomycetes	Boletales	Serpulaceae	Serpula
Shiraia_sp._slf14	Unknown	Shiraia sp. slf14	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Shiraiaceae	Shiraia
Sistotremastrum_niveocremeum		Sistotremastrum niveocremeum	Fungi	Basidiomycota	Agaricomycetes	Trechisporales		Sistotremastrum
Sistotremastrum_suecicum		Sistotremastrum suecicum	Fungi	Basidiomycota	Agaricomycetes	Trechisporales		Sistotremastrum
Smittium_angustum		Smittium angustum	Fungi	Zoopagomycota	Harpellomycetes	Harpellales	Legeriomycetaceae	Smittium
Smittium_culicis		Smittium culicis	Fungi	Zoopagomycota	Harpellomycetes	Harpellales	Legeriomycetaceae	Smittium
Smittium_megazygosporum		Smittium megazygosporum	Fungi	Zoopagomycota	Harpellomycetes	Harpellales	Legeriomycetaceae	Smittium
Smittium_mucronatum		Smittium mucronatum	Fungi	Zoopagomycota	Harpellomycetes	Harpellales	Legeriomycetaceae	Smittium
Smittium_simulii		Smittium simulii	Fungi	Zoopagomycota	Harpellomycetes	Harpellales	Legeriomycetaceae	Smittium
Solicoccozyma_phenolica		Solicoccozyma phenolica	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma
Solicoccozyma_terricola		Solicoccozyma terricola	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma
Sordaria_macrospora		Sordaria macrospora	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Sordaria
Sparassis_crispa	Saprotrophic	Sparassis crispa	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Sparassidaceae	Sparassis
Sparassis_latifolia		Sparassis latifolia	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Sparassidaceae	Sparassis
Spathaspora_arborariae		Spathaspora arborariae	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Spathaspora
Spathaspora_girioi		Spathaspora girioi	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Spathaspora
Spathaspora_gorwiae		Spathaspora gorwiae	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Spathaspora
Spathaspora_hagerdaliae		Spathaspora hagerdaliae	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Spathaspora
Spathaspora_passalidarum		Spathaspora passalidarum	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Spathaspora
Spencermartinsiella_europaea		Spencermartinsiella europaea	Fungi	Ascomycota	Dipodascomycetes	Dipodascales	Trichomonascaceae	Spencermartinsiella
Sphaceloma_murrayae		Sphaceloma murrayae	Fungi	Ascomycota	Dothideomycetes	Myriangiales	Elsinoaceae	Sphaceloma
Sphaerobolus_stellatus		Sphaerobolus stellatus	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Sphaerobolaceae	Sphaerobolus
Sphaeroforma_arctica	Unknown	Sphaeroforma *	Holozoa	Holozoa	Ichthyosporea	Ichthyophonida	Ichthyophonidae	Sphaeroforma
Sphaeroforma_sirkka	Saprotrophic	Sphaeroforma *	Holozoa	Holozoa	Ichthyosporea	Ichthyophonida	Ichthyophonidae	Sphaeroforma
Sphaerulina_musiva		Sphaerulina musiva	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Sphaerulina
Sphaerulina_populicola		Sphaerulina populicola	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Sphaerulina
Spizellomyces_punctatus	Saprotrophic	Spizellomyces punctatus	Fungi	Chytridiomycota	Chytridiomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces
Spizellomyces_sp._palustris	Unknown	Spizellomyces *	Fungi	Chytridiomycota	Chytridiomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces
Sporidiobolus_salmonicolor		Sporidiobolus salmonicolor	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces
Sporisorium_graminicola	Unknown	Sporisorium graminicola	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Sporisorium
Sporisorium_iseilematisciliati	Unknown	Sporisorium *	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Sporisorium
Sporisorium_reilianum	Plant pathogen	Sporisorium reilianum	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Sporisorium
Sporisorium_scitamineum	Plant pathogen	Sporisorium scitamineum	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Sporisorium
Sporopachydermia_lactativora		Sporopachydermia lactativora	Fungi	Ascomycota	Sporopachydermiomycetes	Sporopachydermiales	Sporopachydermiaceae	Sporopachydermia
Sporopachydermia_quercuum		Sporopachydermia quercuum	Fungi	Ascomycota	Sporopachydermiomycetes	Sporopachydermiales	Sporopachydermiaceae	Sporopachydermia
Sporothrix_brasiliensis	Animal pathogen	Sporothrix brasiliensis	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Sporothrix
Sporothrix_globosa	Animal pathogen	Sporothrix globosa	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Sporothrix
Sporothrix_insectorum	Entomopathogenic	Sporothrix insectorum	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Niveomyces
Sporothrix_pallida	Animal pathogen	Sporothrix pallida	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Sporothrix
Sporothrix_schenckii	Animal pathogen	Sporothrix schenckii	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Sporothrix
Spraguea_lophii	Animal pathogen	Spraguea lophii	Fungi	Microsporidia			Spragueidae	Spraguea
Stachybotrys_chartarum		Stachybotrys chartarum	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotrys
Stachybotrys_chlorohalonata		Stachybotrys chlorohalonata	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotrys
Stagonospora_sp._SRC1lsM3a	Unknown	Stagonospora *	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Massarinaceae	Stagonospora
Stagonosporopsis_tanaceti		Stagonosporopsis tanaceti	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Stagonosporopsis
Starmera_amethionina		Starmera amethionina	Fungi	Ascomycota	Saccharomycetes	Phaffomycetales	Phaffomycetaceae	Starmera
Starmera_quercuum		Starmera quercuum	Fungi	Ascomycota	Saccharomycetes	Phaffomycetales	Phaffomycetaceae	Starmera
Starmerella_apicola		Starmerella apicola	Fungi	Ascomycota	Dipodascomycetes	Dipodascales	Trichomonascaceae	Starmerella
Starmerella_bombicola		Starmerella bombicola	Fungi	Ascomycota	Dipodascomycetes	Dipodascales	Trichomonascaceae	Starmerella
Steccherinum_ochraceum	Plant pathogen	Steccherinum ochraceum	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Steccherinaceae	Steccherinum
Stemphylium_lycopersici		Stemphylium lycopersici	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium
Stenocarpella_maydis		Stenocarpella maydis	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Stenocarpella
Stereum_hirsutum	Plant pathogen	Stereum hirsutum	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Stereum
Strigamia_maritima	Outgroup	Strigamia maritima	Metazoa	Arthropoda	Chilopoda	Geophilomorpha	Linotaeniidae	Strigamia
Strongylocentrotus_purpuratus	Outgroup	Strongylocentrotus purpuratus	Metazoa	Echinodermata	Echinoidea	Camarodonta	Strongylocentrotidae	Strongylocentrotus
Stropharia_rugosoannulata		Stropharia rugosoannulata	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Stropharia
Sugiyamaella_lignohabitans		Sugiyamaella lignohabitans	Fungi	Ascomycota	Dipodascomycetes	Dipodascales	Trichomonascaceae	Sugiyamaella
Suhomyces_canberraensis		Suhomyces canberraensis	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Suhomyces
Suhomyces_emberorum		Suhomyces emberorum	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Suhomyces
Suhomyces_pyralidae		Suhomyces pyralidae	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Suhomyces
Suhomyces_tanzawaensis		Suhomyces tanzawaensis	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Suhomyces
Suillus_alpinus	Mycorrhizal	Suillus alpinus	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus
Suillus_luteus	Mycorrhizal	Suillus luteus	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus
Suillus_pictus	Mycorrhizal	Suillus pictus	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus
Suillus_placidus	Mycorrhizal	Suillus placidus	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus
Suillus_sp._MG131	Unknown	Suillus sp. MG131	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus
Symbiotaphrina_buchneri		Symbiotaphrina buchneri	Fungi	Ascomycota		Symbiotaphrinales	Symbiotaphrinaceae	Symbiotaphrina
Symmetrospora_coprosmae		Symmetrospora coprosmae	Fungi	Basidiomycota	Cystobasidiomycetes		Symmetrosporaceae	Symmetrospora
Syncephalastrum_monosporum		Syncephalastrum monosporum	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum
Syncephalastrum_racemosum	Animal pathogen	Syncephalastrum racemosum	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum
Syncephalis_pseudoplumigaleata	Mycoparasite	Syncephalis pseudoplumigaleata	Fungi	Zoopagomycota	Zoopagomycetes	Zoopagales	Piptocephalidaceae	Syncephalis
Synchytrium_endobioticum	Plant pathogen	Synchytrium endobioticum	Fungi	Chytridiomycota	Chytridiomycetes	Synchytriales	Synchytriaceae	Synchytrium
Synchytrium_microbalum	Saprotrophic	Synchytrium microbalum	Fungi	Chytridiomycota	Chytridiomycetes	Synchytriales	Synchytriaceae	Synchytrium
Taiwanofungus_camphoratus		Taiwanofungus camphoratus	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Taiwanofungaceae	Taiwanofungus
